timestamp,surge,sway,heave,roll,pitch,yaw,surge_t,sway_t,heave_t,roll_t,pitch_t,yaw_t
26:14:032053,2.920634506153874e-05,-4.986221028957516e-05,5.929930921411142e-05,0.05174245312809944,3.835757070191903e-06,-1.2789329957740847e-05,-3.7575944588752463e-05,0.00014772468421142548,4.549944424070418e-05,-0.004853054415434599,8.158833225024864e-06,1.022959258989431e-05
26:14:132670,2.9123577405698597e-05,-4.9134196160594e-05,5.95524616073817e-05,0.05171777307987213,3.874889443977736e-06,-1.268664072995307e-05,-5.2936306019546464e-05,0.0001431864220649004,5.056030204286799e-05,-0.004942660219967365,5.599848009296693e-06,1.4211018424248323e-05
26:14:233392,2.9067430659779347e-05,-4.814768908545375e-05,5.973931183689274e-05,0.05169256776571274,3.941977865906665e-06,-1.2622044778254349e-05,-6.195052264956757e-05,0.00018403201829642057,3.455676414887421e-05,-0.005029461812227964,1.0677775208023377e-05,1.0924657544819638e-05
26:14:334469,2.8815182304242626e-05,-4.731179433292709e-05,6.0089831094956025e-05,0.05166687071323395,4.056815669173375e-06,-1.2478765711421147e-05,-3.7005807826062664e-05,0.00017900241073220968,6.5461645135656e-05,-0.005128287244588137,1.5203331713564694e-05,3.17355188599322e-05
26:14:435335,2.872633922379464e-05,-4.63077740278095e-05,6.0209218645468354e-05,0.05164055898785591,4.05451010010438e-06,-1.2441852959454991e-05,-2.67517680185847e-05,0.0001943475508596748,3.2422645745100453e-05,-0.005260762292891741,4.0096379052556586e-06,1.4136676327325404e-05
26:14:536063,2.8373020541039295e-05,-4.529990837909281e-05,6.041380765964277e-05,0.051613811403512955,4.172737135377247e-06,-1.2285569027881138e-05,-5.4401396482717246e-05,0.00021664326777681708,4.453830115380697e-05,-0.005351020488888025,2.6797011742019095e-05,2.4630086045362987e-05
26:14:636885,2.802322524075862e-05,-4.444913429324515e-05,6.065208071959205e-05,0.05158647894859314,4.237364009895828e-06,-1.2117357982788235e-05,-7.669247133890167e-05,0.00018212666327599436,4.276182153262198e-05,-0.005470149219036102,1.747743590385653e-05,2.9206383260316215e-05
26:14:737613,2.7600965040619485e-05,-4.365642598713748e-05,6.087082147132605e-05,0.051558610051870346,4.301181888877181e-06,-1.1910162356798537e-05,-0.00010266895696986467,0.00015752995386719704,4.758821160066873e-05,-0.005566908046603203,2.840704473783262e-05,3.7289151805453e-05
26:14:837888,2.7209265681449324e-05,-4.281049768906087e-05,6.108640809543431e-05,0.051530297845602036,4.392019036458805e-06,-1.178034108306747e-05,-9.536256402498111e-05,0.0001491977454861626,3.8357706216629595e-05,-0.00566327478736639,2.2663398340228014e-05,3.111523619736545e-05
26:14:938163,2.692334419407416e-05,-4.193333734292537e-05,6.112019764259458e-05,0.05150138586759567,4.436235030880198e-06,-1.1559349331946578e-05,-5.5162247008411214e-05,0.00016305595636367798,1.958452230610419e-05,-0.005767214111983776,1.597178925294429e-05,4.067505506100133e-05
26:15:038984,2.6463823814992793e-05,-4.101206286577508e-05,6.128063978394493e-05,0.051472119987010956,4.6094664867268875e-06,-1.142742439697031e-05,-8.655511919641867e-05,0.000162891301442869,2.6549641916062683e-05,-0.0058495476841926575,2.5970488422899507e-05,3.191690848325379e-05
26:15:139468,2.6308640372008085e-05,-3.9998449210543185e-05,6.132347334641963e-05,0.051442135125398636,4.635029654309619e-06,-1.125799462897703e-05,-5.329706254997291e-05,0.00018696527695283294,8.88577960722614e-06,-0.005979315843433142,8.338176485267468e-06,3.848992128041573e-05
26:15:240200,2.62412922893418e-05,-3.9108508644858375e-05,6.151224079076201e-05,0.0514116995036602,4.689631623477908e-06,-1.1074065696448088e-05,-5.577475894824602e-05,0.0001731218653731048,2.7201915145269595e-05,-0.006089284550398588,1.0403472515463363e-05,4.6486835344694555e-05
