timestamp,surge,sway,heave,roll,pitch,yaw,surge_t,sway_t,heave_t,roll_t,pitch_t,yaw_t
24:40:352088,2.9214056667115074e-06,-9.249016557077994e-07,-0.09296577423810959,-2.3233942556544207e-06,-1.206157321576029e-06,-6.940577463865338e-07,-1.3044965271546971e-05,9.094298002310097e-05,-0.1113397479057312,3.1899791792966425e-05,2.4195325750042684e-05,1.3372646208154038e-05
24:40:453033,3.037851683984627e-06,-3.8149670444909134e-07,-0.09352166950702667,-2.249017597932834e-06,-1.1598035598581191e-06,-7.208433885352861e-07,-2.4314032998518087e-05,0.00010501386714167893,-0.11116166412830353,2.6018107746494934e-05,1.7985348677029833e-05,1.6094638340291567e-05
24:40:554048,2.9060997803753708e-06,-2.783303898468148e-07,-0.09407662600278854,-2.398663355052122e-06,-1.1108760418210295e-06,-6.141289645711367e-07,-1.5915356925688684e-05,8.249700476881117e-05,-0.1109919548034668,-2.2019123207428493e-05,1.2844515367760323e-05,1.2387324204610195e-05
24:40:655136,3.0687292564834934e-06,-6.858097663098306e-07,-0.09463085234165192,-2.348063162571634e-06,-1.215259317177697e-06,-5.474444151332136e-07,3.18276506732218e-05,-6.636306352447718e-05,-0.11085659265518188,-2.5271247068303637e-05,-2.0582243450917304e-05,1.3976366062706802e-05
24:40:755858,3.983256647188682e-06,-3.3252376852033194e-07,-0.09518404304981232,-2.1728424144384917e-06,-1.3076693221591995e-06,-6.27637291472638e-07,0.0001823498896555975,6.514458800666034e-05,-0.11066944152116776,4.208665632177144e-05,-2.8345733880996704e-05,-2.0086648873984814e-05
24:40:856373,4.181036729278276e-06,-4.467596426138698e-08,-0.09573620557785034,-2.1355879198381444e-06,-1.3135525023244554e-06,-5.609376785287168e-07,9.941169992089272e-05,8.094022632576525e-05,-0.11042720824480057,2.7813213819172233e-05,-3.1502156616625143e-06,1.5477799024665728e-05
24:40:957118,4.376739980216371e-06,-1.2770136059714332e-08,-0.09628750383853912,-2.004924908760586e-06,-1.185018732030585e-06,-6.010799893374497e-07,4.499571514315903e-05,2.269640208396595e-05,-0.11024468392133713,3.599860065151006e-05,1.988660187635105e-05,3.6240221561456565e-06
24:41:057771,4.193985660094768e-06,4.14816071270252e-07,-0.09683787822723389,-2.089275994876516e-06,-1.1395322871976532e-06,-6.278730779740727e-07,2.9393710065050982e-05,0.00011522181011969224,-0.11009124666452408,-6.233111434994498e-06,1.1830977655336028e-06,-1.896986759675201e-05
24:41:158900,4.120333869650494e-06,8.493660175190598e-08,-0.0973871722817421,-2.0654042600654066e-06,-1.0675178145902464e-06,-5.077052946944605e-07,-6.138331627880689e-06,-3.442379966145381e-05,-0.1098904088139534,-4.683303359342972e-06,5.639484243147308e-06,2.241974107164424e-05
24:41:259781,4.318216269894037e-06,1.3447125013499317e-07,-0.09793553501367569,-2.0578258954628836e-06,-1.0734212310126168e-06,-5.344930968931294e-07,7.528296555392444e-05,1.3565930203185417e-05,-0.10967881977558136,8.617998901172541e-06,-5.880244771105936e-06,-3.051864496228518e-06
